year,month,state_code,boys_total,girls_total,mother_age_20_24,mother_age_25_29,mother_age_30_34,mother_age_35_39,mother_age_40_plus,mother_age_under_20
1989,9,44.0,13936,13220,7851,8079,5052,1677,237,4260
1989,9,45.0,1627,1479,959,970,574,247,37,319
1989,9,46.0,367,356,200,211,158,74,14,66
1989,9,47.0,4416,4181,2288,2689,1863,652,111,994
1989,9,48.0,3319,3298,1738,2080,1451,552,85,711
1989,9,49.0,969,929,654,506,274,106,13,345
1989,9,50.0,3230,3110,1553,2190,1423,447,61,666
1989,9,51.0,281,282,165,186,102,39,2,69
1989,9,53.0,1,2,0,1,1,1,0,0
1989,9,55.0,5,5,2,3,3,1,1,0
1989,9,57.0,194,171,111,118,75,23,3,35
1989,9,59.0,29,19,9,17,13,7,2,0
1989,10,1.0,2714,2624,1619,1545,900,265,58,951
1989,10,2.0,460,454,249,291,186,76,11,101
1989,10,3.0,2952,2774,1589,1749,1139,390,79,780
1989,10,4.0,1494,1487,948,907,392,131,26,577
1989,10,5.0,25230,24405,12900,15275,10611,4414,791,5644
1989,10,6.0,2199,2129,1035,1349,1021,395,53,475
1989,10,7.0,2111,2074,839,1400,1145,377,56,368
1989,10,8.0,479,425,237,302,171,67,6,121
1989,10,9.0,530,490,299,256,184,95,13,173
1989,10,10.0,8571,8264,4544,5144,3348,1202,208,2389
1989,10,11.0,4979,4592,2898,2748,1629,604,84,1608
1989,10,12.0,885,816,456,509,373,149,35,179
1989,10,13.0,706,645,395,412,269,84,22,169
1989,10,14.0,8228,7831,3880,5054,3591,1283,207,2044
1989,10,15.0,3686,3477,2217,2232,1256,411,46,1001
1989,10,16.0,1647,1633,866,1127,723,203,33,328
1989,10,17.0,1698,1610,940,1093,645,212,30,388
1989,10,18.0,2308,2239,1417,1314,743,247,36,790
1989,10,19.0,3222,3005,1920,1825,1063,324,56,1039
1989,10,20.0,757,720,427,489,291,89,17,164
1989,10,21.0,3413,3155,1583,2060,1539,593,79,714
1989,10,22.0,3953,3692,1615,2479,2039,777,136,599
1989,10,23.0,6525,6257,3484,4041,2567,853,113,1724
1989,10,24.0,2842,2697,1263,1957,1392,451,67,409
1989,10,25.0,1905,1882,1250,1012,547,162,30,786
1989,10,26.0,3418,3216,1861,2104,1277,405,66,921
1989,10,27.0,504,478,245,315,247,70,5,100
1989,10,28.0,1049,934,505,739,420,123,18,178
1989,10,29.0,890,804,476,541,331,131,18,197
1989,10,30.0,754,705,323,551,340,113,15,117
1989,10,31.0,5247,5098,2056,3333,2940,978,152,886
1989,10,32.0,1174,1096,661,676,425,149,25,334
1989,10,33.0,12860,12104,5664,7983,6168,2418,455,2276
1989,10,34.0,4378,4217,2582,2488,1454,533,56,1482
1989,10,35.0,382,381,205,305,152,42,4,55
1989,10,36.0,6818,6638,3746,4168,2716,854,136,1836
1989,10,37.0,1980,1915,1223,1146,617,217,28,664
1989,10,38.0,1712,1678,941,1028,705,283,53,380
1989,10,39.0,7258,6903,3436,4459,3309,1178,164,1615
1989,10,40.0,701,632,298,457,344,86,15,133
1989,10,41.0,2469,2369,1493,1444,795,268,35,803
1989,10,42.0,491,521,283,335,211,64,7,112
1989,10,43.0,3142,3015,1977,1788,965,325,53,1049
1989,10,44.0,13727,13037,7608,8034,5012,1745,266,4099
1989,10,45.0,1483,1364,841,916,570,206,42,272
1989,10,46.0,339,343,177,209,174,59,11,52
1989,10,47.0,4162,4118,2159,2608,1720,660,108,1025
1989,10,48.0,3293,3062,1648,2001,1402,532,84,688
1989,10,49.0,974,914,603,529,325,105,17,309
1989,10,50.0,3069,2948,1500,2072,1301,481,76,587
1989,10,51.0,289,237,147,151,108,35,7,78
1989,10,52.0,4,3,1,3,1,0,0,2
1989,10,53.0,0,2,0,1,1,0,0,0
1989,10,54.0,0,1,1,0,0,0,0,0
1989,10,55.0,7,4,0,3,4,1,1,2
1989,10,57.0,160,171,92,102,82,23,1,31
1989,10,59.0,30,18,9,15,16,6,1,1
1989,11,1.0,2647,2496,1610,1490,834,257,33,919
1989,11,2.0,485,461,232,305,224,70,17,98
1989,11,3.0,2847,2760,1612,1700,1095,341,66,793
1989,11,4.0,1420,1407,997,794,356,145,20,515
1989,11,5.0,24196,23368,12318,14492,10236,4300,742,5476
1989,11,6.0,2193,1964,1036,1312,953,370,55,431
1989,11,7.0,1972,1958,780,1267,1087,388,60,348
1989,11,8.0,445,430,225,284,194,61,9,102
1989,11,9.0,455,497,228,255,188,82,22,177
1989,11,10.0,8255,7971,4413,4868,3294,1244,198,2209
1989,11,11.0,4489,4435,2683,2612,1529,576,87,1437
1989,11,12.0,885,779,433,518,360,171,29,153
1989,11,13.0,689,612,361,418,251,104,17,150
1989,11,14.0,7760,7375,3644,4812,3398,1178,186,1917
1989,11,15.0,3267,3216,1928,2007,1206,376,61,905
1989,11,16.0,1522,1557,831,1079,614,207,21,327
1989,11,17.0,1620,1486,865,1023,628,203,30,357
1989,11,18.0,2201,2065,1340,1228,698,243,40,717
1989,11,19.0,3059,2975,1784,1746,1031,370,68,1035
1989,11,20.0,673,709,439,444,244,92,14,149
1989,11,21.0,3287,3010,1422,2026,1498,616,78,657
1989,11,22.0,3639,3430,1458,2208,1918,723,138,624
1989,11,23.0,6072,5677,3112,3707,2513,759,102,1556
1989,11,24.0,2757,2441,1112,1850,1314,479,59,384
1989,11,25.0,1840,1641,1133,927,513,159,32,717
1989,11,26.0,3207,2910,1638,1944,1226,381,58,870
1989,11,27.0,462,447,232,268,218,81,14,96
1989,11,28.0,1010,955,478,708,434,142,20,183
1989,11,29.0,874,784,468,529,314,95,19,233
1989,11,30.0,672,667,317,469,363,85,16,89
1989,11,31.0,4905,4652,1912,3097,2634,955,150,809
1989,11,32.0,1115,1060,643,619,416,150,21,326
1989,11,33.0,12051,11509,5277,7443,5853,2307,438,2242
1989,11,34.0,4210,3997,2424,2391,1525,466,71,1330
1989,11,35.0,405,372,204,283,173,51,4,62
1989,11,36.0,6584,6308,3559,3965,2584,864,116,1804
1989,11,37.0,1972,1874,1217,1110,661,209,28,621
1989,11,38.0,1671,1549,895,973,651,288,45,368
1989,11,39.0,6706,6352,3150,4204,3082,1027,130,1465
1989,11,40.0,604,557,283,362,294,81,16,125
1989,11,41.0,2419,2292,1422,1397,767,277,52,796
1989,11,42.0,439,420,223,297,175,62,6,96
1989,11,43.0,3116,2845,1814,1676,1026,342,60,1043
1989,11,44.0,12889,12428,7276,7521,4729,1647,253,3891
1989,11,45.0,1365,1322,812,805,576,190,37,267
1989,11,46.0,339,287,177,180,139,52,12,66
1989,11,47.0,4030,3915,2084,2447,1755,661,90,908
1989,11,48.0,2977,2873,1475,1906,1264,509,65,631
1989,11,49.0,909,820,566,476,275,91,18,303
1989,11,50.0,2837,2675,1362,1906,1262,363,64,555
1989,11,51.0,272,238,137,154,109,38,8,64
1989,11,53.0,6,5,2,4,3,2,0,0
1989,11,55.0,6,7,3,5,4,1,0,0
1989,11,56.0,1,1,0,2,0,0,0,0
1989,11,57.0,169,150,93,103,71,22,1,29
1989,11,59.0,26,22,5,18,14,7,4,0
1989,12,1.0,2821,2649,1660,1518,884,294,47,1067
1989,12,2.0,510,501,260,304,215,110,13,109
1989,12,3.0,2889,2841,1636,1727,1117,366,65,819
1989,12,4.0,1618,1517,1020,881,443,149,22,620
1989,12,5.0,25067,23852,12882,14810,10409,4241,815,5762
1989,12,6.0,2118,2082,1011,1330,922,359,53,525
1989,12,7.0,1996,1958,801,1297,1038,420,55,343
1989,12,8.0,429,423,209,276,179,59,7,122
1989,12,9.0,517,506,285,252,201,89,16,180
1989,12,10.0,8607,8140,4332,5200,3400,1244,198,2373
1989,12,11.0,4837,4666,2815,2728,1659,562,95,1644
1989,12,12.0,836,855,421,501,390,165,34,180
1989,12,13.0,671,616,401,402,204,90,19,171
1989,12,14.0,8063,7579,3820,4710,3525,1249,171,2167
1989,12,15.0,3533,3372,2074,2124,1288,398,54,967
1989,12,16.0,1660,1557,866,1129,668,217,26,311
1989,12,17.0,1628,1590,873,1071,653,234,28,359
1989,12,18.0,2255,2188,1399,1294,696,227,26,801
1989,12,19.0,3184,2999,1824,1837,1005,369,53,1095
1989,12,20.0,686,665,433,425,264,92,10,127
1989,12,21.0,3240,3254,1526,2082,1550,543,86,707
1989,12,22.0,3754,3604,1512,2354,1952,774,136,630
1989,12,23.0,6341,5890,3249,3902,2495,836,116,1633
1989,12,24.0,2791,2751,1210,2054,1277,456,71,474
1989,12,25.0,1813,1787,1145,1008,522,156,32,737
1989,12,26.0,3224,3027,1758,1910,1189,406,57,931
1989,12,27.0,428,466,254,287,193,63,9,88
1989,12,28.0,996,942,482,686,449,145,10,166
1989,12,29.0,841,769,487,494,316,116,21,176
1989,12,30.0,711,693,327,470,375,101,18,113
1989,12,31.0,5138,4972,2033,3301,2635,1046,157,938
1989,12,32.0,1131,1103,664,631,373,175,38,353
1989,12,33.0,12423,11550,5532,7570,5857,2304,428,2282
1989,12,34.0,4260,4042,2524,2382,1477,495,71,1353
1989,12,35.0,405,357,185,256,197,59,6,59
1989,12,36.0,6768,6480,3658,4067,2681,860,122,1860
1989,12,37.0,2008,1838,1235,1129,651,187,28,616
1989,12,38.0,1649,1619,940,961,633,265,51,418
1989,12,39.0,6923,6556,3304,4242,3130,1064,144,1595
1989,12,40.0,585,568,290,366,261,114,15,107
1989,12,41.0,2439,2303,1435,1426,760,270,29,822
1989,12,42.0,459,422,214,319,161,74,7,106
1989,12,43.0,3124,2950,1877,1759,978,328,58,1074
1989,12,44.0,13289,13012,7553,7734,4863,1678,288,4185
1989,12,45.0,1438,1328,805,900,550,188,34,289
1989,12,46.0,350,332,160,237,171,50,6,58
1989,12,47.0,4098,3901,2008,2527,1731,642,112,979
1989,12,48.0,3102,2935,1560,1851,1338,506,96,686
1989,12,49.0,871,920,581,502,259,104,7,338
1989,12,50.0,3013,2795,1439,1977,1295,450,57,590
1989,12,51.0,285,274,160,173,119,31,4,72
1989,12,52.0,2,1,0,0,2,0,0,1
1989,12,53.0,2,1,1,1,0,1,0,0
1989,12,55.0,4,5,4,2,2,0,0,1
1989,12,57.0,165,165,85,126,64,22,1,32
1989,12,59.0,27,18,8,16,12,5,2,2
1990,1,1.0,2670,2548,1595,1490,822,286,39,986
1990,1,2.0,502,474,287,286,204,84,15,100
1990,1,3.0,2809,2781,1523,1721,1085,386,69,806
1990,1,4.0,1502,1481,1027,801,372,134,19,630
1990,1,5.0,24865,23233,12360,14667,10228,4291,748,5804
1990,1,6.0,2166,2071,1060,1334,901,370,60,512
1990,1,7.0,1976,1973,854,1258,1053,371,68,345
1990,1,8.0,437,409,228,277,179,61,6,95
1990,1,9.0,543,498,309,273,184,84,17,174
1990,1,10.0,8470,8030,4333,5044,3349,1192,187,2395
1990,1,11.0,4786,4537,2857,2618,1590,558,65,1635
1990,1,12.0,881,854,457,513,379,157,34,195
1990,1,13.0,603,671,379,374,242,112,17,150
1990,1,14.0,7939,7699,3829,4912,3366,1192,191,2148
1990,1,15.0,3579,3423,2135,2163,1218,418,57,1011
1990,1,16.0,1662,1563,847,1113,647,239,31,348
1990,1,17.0,1649,1564,906,1033,614,207,34,419
1990,1,18.0,2327,2098,1395,1306,671,223,34,796
1990,1,19.0,3069,2914,1860,1707,932,377,42,1065
1990,1,20.0,714,694,408,458,279,97,15,151
1990,1,21.0,3489,3075,1594,2024,1507,575,88,776
1990,1,22.0,3765,3621,1457,2386,2023,755,120,645
1990,1,23.0,6270,6056,3290,3896,2510,777,116,1737
1990,1,24.0,2754,2619,1145,1927,1315,479,67,440
1990,1,25.0,1882,1805,1209,953,502,173,20,830
1990,1,26.0,3188,3158,1764,2002,1165,408,63,944
1990,1,27.0,451,412,216,290,179,63,10,105
1990,1,28.0,995,954,524,678,403,140,15,189
1990,1,29.0,868,849,508,526,323,117,12,231
1990,1,30.0,734,674,289,522,382,104,11,100
1990,1,31.0,5064,4966,2040,3288,2678,990,154,880
1990,1,32.0,1070,1145,650,662,375,143,35,350
1990,1,33.0,12521,11865,5429,7738,5959,2421,417,2422
1990,1,34.0,4255,4127,2483,2498,1494,434,63,1410
1990,1,35.0,395,366,193,268,192,49,4,55
1990,1,36.0,6894,6620,3836,4049,2693,849,107,1980
1990,1,37.0,1950,1933,1245,1107,642,188,31,670
1990,1,38.0,1733,1578,904,1033,637,258,40,439
1990,1,39.0,7123,6724,3416,4458,3167,1084,146,1576
1990,1,40.0,646,578,287,419,264,93,11,150
1990,1,41.0,2453,2316,1495,1349,778,250,43,854
1990,1,42.0,452,425,229,326,184,49,6,83
1990,1,43.0,3136,2944,1890,1733,997,330,43,1087
1990,1,44.0,13372,12593,7518,7738,4733,1680,247,4049
1990,1,45.0,1429,1300,843,852,522,183,25,304
1990,1,46.0,333,303,153,202,150,73,8,50
1990,1,47.0,4153,3880,2132,2389,1777,625,117,993
1990,1,48.0,3211,2985,1579,1986,1370,511,82,668
1990,1,49.0,927,916,613,504,291,85,13,337
1990,1,50.0,2925,2820,1387,1970,1343,403,58,584
1990,1,51.0,295,270,153,185,116,32,4,75
1990,1,53.0,5,0,0,2,1,1,0,1
1990,1,55.0,4,5,1,6,2,0,0,0
1990,1,57.0,156,159,80,116,66,17,5,31
1990,1,59.0,26,20,6,20,8,9,0,3
1990,2,1.0,2573,2251,1538,1349,766,215,35,921
1990,2,2.0,448,418,256,262,179,70,10,89
1990,2,3.0,2653,2580,1497,1566,952,361,62,795
1990,2,4.0,1365,1375,905,785,388,107,11,544
1990,2,5.0,23204,22078,11685,13670,10027,3934,727,5239
1990,2,6.0,2081,1992,959,1272,958,375,50,459
1990,2,7.0,2048,1823,795,1236,1048,403,47,342
1990,2,8.0,412,394,219,254,173,50,10,100
1990,2,9.0,480,467,238,246,175,71,15,202
1990,2,10.0,7706,7338,4061,4491,3057,1074,182,2179
1990,2,11.0,4408,4145,2493,2529,1525,499,67,1440
1990,2,12.0,817,743,389,444,388,136,28,175
1990,2,13.0,605,571,353,378,210,75,21,139
1990,2,14.0,7587,7331,3635,4645,3322,1171,189,1956
1990,2,15.0,3357,3185,1942,2105,1121,335,49,990
1990,2,16.0,1535,1475,796,1026,639,190,31,328
1990,2,17.0,1531,1498,848,1002,598,188,26,367
1990,2,18.0,2078,1932,1299,1136,611,208,20,736
1990,2,19.0,2677,2630,1588,1505,870,334,50,960
1990,2,20.0,681,583,380,410,241,82,13,138
1990,2,21.0,3168,2957,1432,1957,1445,521,79,691
1990,2,22.0,3533,3373,1359,2319,1835,714,116,563
1990,2,23.0,6070,5856,3209,3708,2447,815,87,1660
1990,2,24.0,2623,2500,1118,1854,1261,384,73,433
1990,2,25.0,1690,1678,1117,916,474,131,24,706
1990,2,26.0,2981,2915,1591,1845,1153,359,57,891
1990,2,27.0,440,435,229,286,188,59,15,98
1990,2,28.0,982,900,482,643,428,137,19,173
1990,2,29.0,838,786,465,476,332,112,22,217
1990,2,30.0,675,633,291,476,312,110,14,105
1990,2,31.0,4665,4626,1884,3011,2559,915,139,783
1990,2,32.0,981,985,543,573,344,131,37,338
1990,2,33.0,11287,10907,5002,7109,5659,2030,365,2029
1990,2,34.0,4045,3804,2353,2277,1437,442,57,1283
1990,2,35.0,361,358,183,263,163,39,9,62
1990,2,36.0,6354,6119,3391,3889,2469,816,108,1800
1990,2,37.0,1874,1741,1098,1130,566,171,22,628
1990,2,38.0,1652,1591,891,1016,657,254,49,376
1990,2,39.0,6732,6516,3146,4297,3133,1046,151,1475
1990,2,40.0,566,621,261,408,262,110,13,133
1990,2,41.0,2225,2114,1339,1266,718,230,24,762
1990,2,42.0,401,447,213,293,203,51,7,81
1990,2,43.0,2900,2679,1713,1599,893,289,44,1041
1990,2,44.0,11843,11488,6677,6937,4392,1486,227,3612
1990,2,45.0,1397,1340,843,891,506,197,29,271
1990,2,46.0,298,316,144,194,170,52,7,47
1990,2,47.0,3828,3672,1925,2373,1603,585,93,921
1990,2,48.0,3029,2866,1498,1886,1341,508,77,585
1990,2,49.0,885,868,604,486,252,89,9,313
1990,2,50.0,2924,2714,1346,1981,1294,388,74,555
1990,2,51.0,258,246,142,166,105,24,3,64
1990,2,52.0,0,1,0,0,0,1,0,0
1990,2,53.0,3,2,0,2,0,1,2,0
1990,2,55.0,8,4,3,5,3,0,0,1
1990,2,57.0,135,126,75,84,50,23,2,27
1990,2,59.0,18,22,8,11,13,6,2,0
1990,3,1.0,2727,2500,1616,1480,840,279,42,970
1990,3,2.0,521,522,302,335,210,92,13,91
1990,3,3.0,2946,2867,1620,1761,1136,376,75,845
1990,3,4.0,1512,1448,1014,802,402,127,17,598
1990,3,5.0,26242,25022,13271,15560,11207,4471,804,5951
1990,3,6.0,2314,2288,1153,1425,1078,383,58,505
1990,3,7.0,2248,2146,882,1489,1221,405,63,334
1990,3,8.0,475,454,238,296,189,72,9,125
1990,3,9.0,496,445,233,225,183,96,29,175
1990,3,10.0,8401,8219,4412,5161,3396,1173,192,2286
1990,3,11.0,4843,4591,2715,2766,1717,556,100,1580
1990,3,12.0,846,819,456,485,357,172,26,169
1990,3,13.0,696,658,389,437,255,87,21,165
1990,3,14.0,8625,8125,4006,5250,3813,1267,196,2218
1990,3,15.0,3845,3598,2050,2436,1364,424,69,1100
1990,3,16.0,1700,1678,880,1201,751,185,38,323
1990,3,17.0,1726,1606,911,1129,665,229,29,369
1990,3,18.0,2326,2172,1406,1325,749,214,47,757
1990,3,19.0,2929,2874,1788,1654,981,324,48,1008
1990,3,20.0,767,736,400,527,309,90,12,165
1990,3,21.0,3474,3334,1495,2207,1670,610,93,733
1990,3,22.0,4029,3904,1549,2574,2248,804,131,627
1990,3,23.0,6751,6697,3395,4387,2870,882,134,1780
1990,3,24.0,3028,2930,1285,2191,1443,471,65,503
1990,3,25.0,1754,1770,1095,937,530,150,32,780
1990,3,26.0,3450,3295,1775,2199,1297,409,56,1009
1990,3,27.0,536,471,263,318,224,75,9,118
1990,3,28.0,1092,1030,527,742,497,138,15,203
1990,3,29.0,873,912,515,584,312,136,22,216
1990,3,30.0,827,739,322,582,405,131,16,110
1990,3,31.0,5289,5164,2090,3309,2986,1052,121,895
1990,3,32.0,1126,1114,659,614,437,149,23,358
1990,3,33.0,12970,12257,5490,8127,6415,2377,446,2372
1990,3,34.0,4470,4087,2560,2570,1574,447,43,1363
1990,3,35.0,413,401,199,297,186,49,6,77
1990,3,36.0,7344,6896,3762,4554,2896,898,95,2035
1990,3,37.0,2058,2060,1317,1245,655,218,24,659
1990,3,38.0,1927,1741,963,1115,802,290,49,449
1990,3,39.0,7675,7269,3503,4861,3593,1189,146,1652
1990,3,40.0,682,646,272,478,316,95,17,150
1990,3,41.0,2463,2338,1466,1381,817,264,33,840
1990,3,42.0,500,442,262,332,188,48,8,104
1990,3,43.0,3219,3098,1874,1818,1046,372,43,1164
1990,3,44.0,13030,12538,7211,7651,4886,1573,224,4023
1990,3,45.0,1573,1570,921,1022,630,220,38,312
1990,3,46.0,376,328,150,226,185,74,11,58
1990,3,47.0,4268,3910,2115,2527,1802,644,106,984
1990,3,48.0,3469,3338,1756,2163,1498,561,95,734
1990,3,49.0,957,851,562,477,312,98,17,342
1990,3,50.0,3227,3062,1532,2169,1373,464,70,681
1990,3,51.0,293,326,181,184,121,40,7,86
1990,3,52.0,1,1,1,0,1,0,0,0
1990,3,53.0,1,3,1,1,0,2,0,0
1990,3,55.0,7,8,3,4,6,0,1,1
1990,3,57.0,148,149,81,105,60,20,3,28
1990,3,59.0,14,16,7,7,9,5,0,2
1990,4,1.0,2533,2468,1523,1457,853,252,39,877
1990,4,2.0,469,472,254,300,208,88,3,88
1990,4,3.0,2708,2622,1548,1668,998,348,47,721
1990,4,4.0,1438,1377,936,802,396,128,16,537
1990,4,5.0,24995,23685,12537,14855,10596,4266,766,5660
1990,4,6.0,2316,2199,1093,1403,1094,363,51,511
1990,4,7.0,2130,2041,808,1373,1179,438,43,330
1990,4,8.0,473,454,261,292,208,61,9,96
1990,4,9.0,450,408,245,211,175,74,12,141
1990,4,10.0,8035,7524,4088,4741,3267,1131,188,2144
1990,4,11.0,4518,4407,2627,2632,1609,535,91,1431
1990,4,12.0,822,798,385,522,348,168,31,166
1990,4,13.0,758,710,424,451,304,88,20,181
1990,4,14.0,7951,7705,3764,4945,3587,1228,171,1961
1990,4,15.0,3572,3379,1977,2293,1285,388,42,966
1990,4,16.0,1698,1564,868,1183,693,189,25,304
1990,4,17.0,1622,1543,874,1026,672,188,26,379
1990,4,18.0,2236,2117,1356,1241,728,220,37,771
1990,4,19.0,2889,2662,1663,1652,915,300,47,974
1990,4,20.0,786,740,457,495,317,80,16,161
1990,4,21.0,3348,3289,1528,2142,1605,620,80,662
1990,4,22.0,4117,3746,1488,2517,2249,863,140,606
1990,4,23.0,6559,6291,3313,4225,2712,828,90,1682
1990,4,24.0,3035,2844,1248,2175,1499,450,61,446
1990,4,25.0,1698,1595,1021,934,448,164,23,703
1990,4,26.0,3172,3130,1684,2024,1272,377,62,883
1990,4,27.0,526,487,264,319,229,86,9,106
1990,4,28.0,969,1006,499,709,407,126,21,213
1990,4,29.0,835,836,519,503,305,104,20,220
1990,4,30.0,762,787,326,573,369,153,16,112
1990,4,31.0,5108,4934,1871,3238,2981,1030,128,794
1990,4,32.0,1088,1114,646,643,420,148,24,321
1990,4,33.0,12561,12052,5427,7779,6314,2472,411,2210
1990,4,34.0,4240,4062,2470,2460,1493,456,71,1352
1990,4,35.0,404,381,196,289,182,56,3,59
1990,4,36.0,6987,6567,3608,4203,2963,839,96,1845
1990,4,37.0,1951,1926,1193,1195,662,196,32,599
1990,4,38.0,1888,1721,919,1120,767,313,52,438
1990,4,39.0,7183,6832,3241,4694,3268,1074,172,1566
1990,4,40.0,649,628,290,421,301,121,10,134
1990,4,41.0,2430,2219,1379,1341,797,268,27,837
1990,4,42.0,444,436,241,290,191,62,7,89
1990,4,43.0,3116,2949,1830,1770,1019,338,48,1060
1990,4,44.0,12823,12335,7220,7479,4805,1520,245,3889
1990,4,45.0,1652,1494,908,1047,690,224,34,243
1990,4,46.0,349,337,174,213,179,60,9,51
1990,4,47.0,4068,4068,2010,2595,1828,649,106,948
1990,4,48.0,3354,3103,1632,2071,1438,517,70,729
1990,4,49.0,909,900,558,546,281,80,15,329
1990,4,50.0,3159,3087,1440,2186,1469,461,59,631
1990,4,51.0,306,262,161,165,113,39,2,88
1990,4,52.0,1,0,0,1,0,0,0,0
1990,4,53.0,1,2,1,0,2,0,0,0
1990,4,54.0,0,1,1,0,0,0,0,0
1990,4,55.0,9,3,3,4,4,0,0,1
1990,4,56.0,1,0,0,0,0,1,0,0
1990,4,57.0,154,145,93,106,60,12,0,28
1990,4,59.0,20,25,14,10,13,7,1,0
1990,5,1.0,2652,2500,1550,1561,905,254,37,845
1990,5,2.0,497,546,300,300,240,82,12,109
1990,5,3.0,2848,2800,1527,1764,1140,395,58,764
1990,5,4.0,1563,1416,997,871,415,147,17,532
1990,5,5.0,26745,25332,13503,15697,11517,4608,875,5877
1990,5,6.0,2449,2333,1166,1493,1125,429,60,509
1990,5,7.0,2278,2045,757,1425,1276,451,59,355
1990,5,8.0,480,445,232,289,210,83,5,106
1990,5,9.0,482,463,259,213,196,84,14,179
1990,5,10.0,8291,7903,4138,5002,3437,1197,224,2196
1990,5,11.0,4867,4587,2685,2797,1827,537,64,1544
1990,5,12.0,870,793,447,496,355,155,24,186
1990,5,13.0,795,706,450,436,333,95,13,174
1990,5,14.0,8606,8147,3944,5204,3922,1296,205,2182
1990,5,15.0,3801,3558,2130,2389,1378,365,56,1041
1990,5,16.0,1758,1673,881,1199,771,203,32,345
1990,5,17.0,1736,1648,873,1120,713,232,35,411
1990,5,18.0,2342,2239,1419,1309,770,256,27,800
1990,5,19.0,2992,2851,1726,1666,1049,348,60,994
1990,5,20.0,777,798,413,526,339,121,16,160
1990,5,21.0,3555,3357,1539,2303,1703,633,84,650
1990,5,22.0,4282,4000,1561,2787,2334,868,124,608
1990,5,23.0,6864,6530,3430,4309,2825,923,111,1796
1990,5,24.0,3054,3000,1276,2200,1571,464,64,479
1990,5,25.0,1704,1740,1126,939,493,173,16,697
1990,5,26.0,3428,3343,1829,2184,1306,424,54,974
1990,5,27.0,580,471,289,313,235,73,11,130
1990,5,28.0,1111,1081,518,775,507,144,25,223
1990,5,29.0,889,893,511,603,330,116,15,207
1990,5,30.0,823,839,315,597,479,122,22,127
1990,5,31.0,5351,5182,1973,3357,3107,1048,145,903
1990,5,32.0,1193,1165,703,686,399,164,28,378
1990,5,33.0,12921,12521,5592,8157,6520,2480,426,2267
1990,5,34.0,4543,4293,2512,2700,1633,517,72,1402
1990,5,35.0,403,419,202,320,172,54,9,65
1990,5,36.0,7234,6858,3728,4506,3011,921,125,1801
1990,5,37.0,1947,1951,1210,1171,679,212,27,599
1990,5,38.0,1953,1829,972,1174,808,350,49,429
1990,5,39.0,7568,7185,3420,4952,3637,1127,153,1464
1990,5,40.0,676,644,308,452,330,107,12,111
1990,5,41.0,2470,2262,1468,1409,862,242,32,719
1990,5,42.0,524,480,271,351,207,56,10,109
1990,5,43.0,3137,3009,1902,1801,995,347,50,1051
1990,5,44.0,13541,12971,7488,7897,5152,1683,246,4046
1990,5,45.0,1657,1614,937,1031,701,242,37,323
1990,5,46.0,377,377,189,243,183,63,9,67
1990,5,47.0,4305,4155,2198,2641,1925,662,90,944
1990,5,48.0,3696,3555,1820,2300,1649,598,106,778
1990,5,49.0,933,919,602,503,309,110,11,317
1990,5,50.0,3282,3191,1531,2275,1491,492,57,627
1990,5,51.0,341,326,184,209,133,52,3,86
1990,5,52.0,1,0,0,0,1,0,0,0
1990,5,53.0,3,2,2,2,1,0,0,0
1990,5,54.0,0,1,1,0,0,0,0,0
1990,5,55.0,2,7,2,5,2,0,0,0
1990,5,57.0,170,152,89,128,55,22,2,26
1990,5,59.0,19,22,4,14,12,7,4,0
1990,6,1.0,2624,2462,1540,1513,805,285,37,906
1990,6,2.0,525,522,282,321,235,122,10,77
1990,6,3.0,2862,2773,1623,1648,1140,398,50,776
1990,6,4.0,1512,1423,947,824,447,130,15,572
1990,6,5.0,26102,24825,13383,15342,11204,4416,864,5718
1990,6,6.0,2392,2219,1093,1464,1070,411,64,509
1990,6,7.0,2235,2030,757,1406,1303,429,60,310
1990,6,8.0,505,473,234,336,227,57,5,119
1990,6,9.0,492,498,302,262,163,75,17,171
1990,6,10.0,8066,7681,4300,4796,3274,1151,187,2039
1990,6,11.0,4560,4441,2596,2691,1650,522,73,1469
1990,6,12.0,836,815,431,498,365,173,20,164
1990,6,13.0,718,675,397,428,273,97,19,179
1990,6,14.0,8611,8059,4091,5253,3745,1314,190,2077
1990,6,15.0,3620,3474,2101,2218,1313,359,45,1058
1990,6,16.0,1704,1553,862,1146,668,208,26,347
1990,6,17.0,1691,1491,880,1031,662,187,26,396
1990,6,18.0,2335,2095,1429,1238,783,200,25,755
1990,6,19.0,2947,2734,1784,1633,976,313,39,936
1990,6,20.0,774,735,424,516,283,110,7,169
